T,D,Y_AR,Y_CO,Y_CO2,Y_H,Y_H2,Y_H2O,Y_H2O2,Y_HBR,Y_HCL,Y_HNO3,Y_HO2,Y_HO2NO2,Y_HONO,Y_HSO3,Y_N2,Y_N2O5,Y_NA,Y_NO,Y_NO2,Y_NO3,Y_O,Y_O1D,Y_O2,Y_O3,Y_OH,Y_SA,Y_SO2,Y_SO3,t,mass,volume
298,1.17493232,0,3.00614864e-06,4.74685932e-07,0,0,0.0255905502,1.41285649e-07,0,0,-3.51065901e-35,3.46502069e-17,-2.20953398e-44,-9.0182835e-40,0,0.772633835,4.36214153e-75,-3.77074008e-36,-2.80010847e-38,-3.08309858e-36,-2.3347711e-38,1.93977878e-15,1.83210382e-21,0.201770619,1.37393101e-06,3.80748115e-14,0,0,0,145025.485,11749.3223,9999.99925
298,1.17493232,0,3.00609245e-06,4.74774221e-07,0,0,0.0255905502,1.41293468e-07,0,0,-3.51000958e-35,3.43374333e-17,-2.18753581e-44,-8.89406123e-40,0,0.772633835,4.56563926e-75,-3.78166081e-36,-2.77788809e-38,-3.08017405e-36,-2.34092087e-38,1.9317257e-15,1.79025329e-21,0.201770619,1.37388426e-06,3.73906987e-14,0,0,0,145077.335,11749.3223,9999.99925
298,1.17493232,0,3.00603727e-06,4.74860913e-07,0,0,0.0255905502,1.41301011e-07,0,0,-3.50935185e-35,3.40240128e-17,-2.16557779e-44,-8.77100753e-40,0,0.772633835,4.78122148e-75,-3.7925795e-36,-2.7555943e-38,-3.07731123e-36,-2.34726254e-38,1.92361193e-15,1.74883539e-21,0.201770619,1.37383854e-06,3.67113932e-14,0,0,0,145129.186,11749.3223,9999.99925
298,1.17493232,0,3.00598311e-06,4.7494602e-07,0,0,0.0255905502,1.41308281e-07,0,0,-3.5086859e-35,3.37099511e-17,-2.14365875e-44,-8.64912126e-40,0,0.772633835,5.00965208e-75,-3.80349614e-36,-2.73322425e-38,-3.07450949e-36,-2.3538003e-38,1.91543644e-15,1.70785362e-21,0.201770619,1.37379385e-06,3.60369451e-14,0,0,0,145181.036,11749.3223,9999.99925
298,1.17493232,0,3.00592994e-06,4.75029553e-07,0,0,0.0255905502,1.41315282e-07,0,0,-3.50801182e-35,3.33952536e-17,-2.12177757e-44,-8.52840143e-40,0,0.772633835,5.25188236e-75,-3.8144107e-36,-2.71077505e-38,-3.07176823e-36,-2.36053847e-38,1.90719821e-15,1.66731144e-21,0.201770619,1.37375016e-06,3.53674043e-14,0,0,0,145232.887,11749.3223,9999.99925
298,1.17493232,0,3.00587777e-06,4.75111524e-07,0,0,0.0255905502,1.41322019e-07,0,0,-3.5073297e-35,3.30799262e-17,-2.0999331e-44,-8.40884721e-40,0,0.772633835,5.50884805e-75,-3.82532314e-36,-2.68824384e-38,-3.06908686e-36,-2.3674816e-38,1.89889617e-15,1.6272123e-21,0.201770619,1.37370748e-06,3.47028205e-14,0,0,0,145284.737,11749.3223,9999.99925
298,1.17493232,0,3.00582659e-06,4.75191944e-07,0,0,0.0255905502,1.41328497e-07,0,0,-3.50663962e-35,3.27639745e-17,-2.07812425e-44,-8.29045794e-40,0,0.772633835,5.78156785e-75,-3.83623345e-36,-2.66562772e-38,-3.06646475e-36,-2.3746344e-38,1.89052923e-15,1.5875596e-21,0.201770619,1.3736658e-06,3.40432433e-14,0,0,0,145336.587,11749.3223,9999.99925
298,1.17493232,0,3.00577638e-06,4.75270825e-07,0,0,0.0255905502,1.41334718e-07,0,0,-3.50594168e-35,3.24474046e-17,-2.05634991e-44,-8.17323309e-40,0,0.772633835,6.0712132e-75,-3.8471416e-36,-2.64292378e-38,-3.06390132e-36,-2.3820018e-38,1.88209627e-15,1.5483567e-21,0.201770619,1.37362509e-06,3.33887222e-14,0,0,0,145388.438,11749.3223,9999.99925
298,1.17493232,0,3.00572715e-06,4.7534818e-07,0,0,0.0255905502,1.41340688e-07,0,0,-3.50523595e-35,3.21302223e-17,-2.03460901e-44,-8.0571723e-40,0,0.772633835,6.37894043e-75,-3.85804757e-36,-2.62012913e-38,-3.06139594e-36,-2.38958894e-38,1.87359612e-15,1.50960692e-21,0.201770619,1.37358535e-06,3.27393063e-14,0,0,0,145440.288,11749.3223,9999.99925
298,1.17493232,0,3.00567888e-06,4.75424021e-07,0,0,0.0255905502,1.4134641e-07,0,0,-3.50452253e-35,3.18124338e-17,-2.0129005e-44,-7.94227537e-40,0,0.772633835,6.65558777e-75,-3.86895132e-36,-2.59724083e-38,-3.05894802e-36,-2.39740118e-38,1.86502762e-15,1.47131355e-21,0.201770619,1.37354657e-06,3.20950447e-14,0,0,0,145492.138,11749.3223,9999.99925
298,1.17493232,0,3.00563156e-06,4.75498359e-07,0,0,0.0255905502,1.41351889e-07,0,0,-3.50380149e-35,3.14940454e-17,-1.99122332e-44,-7.82854226e-40,0,0.772633835,6.97727921e-75,-3.87985285e-36,-2.57425596e-38,-3.05655696e-36,-2.40544413e-38,1.85638955e-15,1.43347984e-21,0.201770619,1.37350874e-06,3.14559862e-14,0,0,0,145543.989,11749.3223,9999.99925
298,1.17493232,0,3.0055852e-06,4.75571207e-07,0,0,0.0255905502,1.4135713e-07,0,0,-3.50307293e-35,3.11750632e-17,-1.96957645e-44,-7.71597308e-40,0,0.772633835,7.345812e-75,-3.89075213e-36,-2.55117158e-38,-3.05422213e-36,-2.41372364e-38,1.84768065e-15,1.39610898e-21,0.201770619,1.37347185e-06,3.08221794e-14,0,0,0,145595.839,11749.3223,9999.99925
298,1.17493232,0,3.00553978e-06,4.75642577e-07,0,0,0.0255905502,1.41362136e-07,0,0,-3.50233693e-35,3.08554937e-17,-1.94795887e-44,-7.6045681e-40,0,0.772633835,7.73607841e-75,-3.90164912e-36,-2.52798474e-38,-3.05194294e-36,-2.42224582e-38,1.83889965e-15,1.35920413e-21,0.201770619,1.37343589e-06,3.01936726e-14,0,0,0,145647.69,11749.3223,9999.99925
298,1.17493232,0,3.00549528e-06,4.75712482e-07,0,0,0.0255905502,1.41366912e-07,0,0,-3.50159358e-35,3.05353434e-17,-1.9263696e-44,-7.49432774e-40,0,0.772633835,8.15186504e-75,-3.91254381e-36,-2.50469252e-38,-3.04971877e-36,-2.43101705e-38,1.83004522e-15,1.3227684e-21,0.201770619,1.37340084e-06,2.95705141e-14,0,0,0,145699.54,11749.3223,9999.99925
298,1.17493232,0,3.00545172e-06,4.75780935e-07,0,0,0.0255905502,1.41371463e-07,0,0,-3.50084296e-35,3.0214619e-17,-1.90480765e-44,-7.38525259e-40,0,0.772633835,8.59522096e-75,-3.92343618e-36,-2.48129194e-38,-3.04754902e-36,-2.44004401e-38,1.82111602e-15,1.28680484e-21,0.201770619,1.37336669e-06,2.89527518e-14,0,0,0,145751.39,11749.3223,9999.99925
298,1.17493232,0,3.00540907e-06,4.75847947e-07,0,0,0.0255905502,1.41375792e-07,0,0,-3.50008515e-35,2.98933271e-17,-1.88327207e-44,-7.27734339e-40,0,0.772633835,9.06829612e-75,-3.93432621e-36,-2.45778006e-38,-3.04543308e-36,-2.44933369e-38,1.81211065e-15,1.25131648e-21,0.201770619,1.37333344e-06,2.83404334e-14,0,0,0,145803.241,11749.3223,9999.99924
298,1.17493232,0,3.00536732e-06,4.75913533e-07,0,0,0.0255905502,1.41379904e-07,0,0,-3.49932025e-35,2.95714748e-17,-1.86176192e-44,-7.17060104e-40,0,0.772633835,9.57335641e-75,-3.94521386e-36,-2.43415392e-38,-3.04337033e-36,-2.4588934e-38,1.80302768e-15,1.21630626e-21,0.201770619,1.37330107e-06,2.77336064e-14,0,0,0,145855.091,11749.3223,9999.99924
298,1.17493232,0,3.00532648e-06,4.75977705e-07,0,0,0.0255905502,1.41383804e-07,0,0,-3.49854833e-35,2.9249069e-17,-1.84027627e-44,-7.0650266e-40,0,0.772633835,1.01130115e-74,-3.95609913e-36,-2.41041057e-38,-3.04136015e-36,-2.46873079e-38,1.79386564e-15,1.18177708e-21,0.201770619,1.37326957e-06,2.71323178e-14,0,0,0,145906.941,11749.3223,9999.99924
298,1.17493232,0,3.00528653e-06,4.76040476e-07,0,0,0.0255905502,1.41387496e-07,0,0,-3.49776948e-35,2.89261167e-17,-1.81881422e-44,-6.96062127e-40,0,0.772633835,1.06899623e-74,-3.96698198e-36,-2.38654705e-38,-3.03940194e-36,-2.47885385e-38,1.78462301e-15,1.14773179e-21,0.201770619,1.37323893e-06,2.65366147e-14,0,0,0,145958.792,11749.3223,9999.99924
298,1.17493232,0,3.00524746e-06,4.7610186e-07,0,0,0.0255905502,1.41390984e-07,0,0,-3.49698378e-35,2.86026254e-17,-1.79737489e-44,-6.85738644e-40,0,0.772633835,1.13072183e-74,-3.9778624e-36,-2.36256043e-38,-3.03749508e-36,-2.489271e-38,1.77529823e-15,1.11417318e-21,0.201770619,1.37320913e-06,2.59465436e-14,0,0,0,146010.642,11749.3223,9999.99924
298,1.17493232,0,3.00520927e-06,4.76161868e-07,0,0,0.0255905502,1.41394273e-07,0,0,-3.49619133e-35,2.82786023e-17,-1.7759574e-44,-6.75532362e-40,0,0.772633835,1.19319673e-74,-3.98874036e-36,-2.33844775e-38,-3.03563893e-36,-2.49999102e-38,1.76588971e-15,1.08110397e-21,0.201770619,1.37318017e-06,2.5362151e-14,0,0,0,146062.492,11749.3223,9999.99924
298,1.17493232,0,3.00517194e-06,4.76220516e-07,0,0,0.0255905502,1.41397368e-07,0,0,-3.4953922e-35,2.79540549e-17,-1.75456091e-44,-6.6544345e-40,0,0.772633835,1.25820152e-74,-3.99961585e-36,-2.31420608e-38,-3.03383288e-36,-2.51102314e-38,1.75639578e-15,1.04852682e-21,0.201770619,1.37315204e-06,2.47834828e-14,0,0,0,146114.343,11749.3223,9999.99924
298,1.17493232,0,3.00513547e-06,4.76277817e-07,0,0,0.0255905502,1.41400272e-07,0,0,-3.49458648e-35,2.76289911e-17,-1.73318459e-44,-6.55472093e-40,0,0.772633835,1.33233731e-74,-4.01048884e-36,-2.28983251e-38,-3.03207631e-36,-2.52237702e-38,1.74681476e-15,1.01644432e-21,0.201770619,1.37312472e-06,2.42105849e-14,0,0,0,146166.193,11749.3223,9999.99924
298,1.17493232,0,3.00509985e-06,4.76333783e-07,0,0,0.0255905502,1.41402991e-07,0,0,-3.49377424e-35,2.73034184e-17,-1.71182763e-44,-6.4561849e-40,0,0.772633835,1.41304392e-74,-4.02135931e-36,-2.26532412e-38,-3.03036857e-36,-2.53406282e-38,1.73714488e-15,9.8485899e-22,0.201770619,1.3730982e-06,2.36435026e-14,0,0,0,146218.044,11749.3223,9999.99924
298,1.17493232,0,3.00506507e-06,4.76388429e-07,0,0,0.0255905502,1.41405528e-07,0,0,-3.49295559e-35,2.69773451e-17,-1.69048924e-44,-6.35882857e-40,0,0.772633835,1.49979191e-74,-4.03222725e-36,-2.24067803e-38,-3.02870904e-36,-2.54609121e-38,1.72738435e-15,9.53773286e-22,0.201770619,1.37307246e-06,2.3082281e-14,0,0,0,146269.894,11749.3223,9999.99924
298,1.17493232,0,3.00503112e-06,4.76441769e-07,0,0,0.0255905502,1.41407889e-07,0,0,-3.4921306e-35,2.6650779e-17,-1.66916865e-44,-6.26265425e-40,0,0.772633835,1.5930298e-74,-4.04309263e-36,-2.21589136e-38,-3.02709708e-36,-2.55847338e-38,1.71753131e-15,9.2318958e-22,0.201770619,1.37304751e-06,2.2526965e-14,0,0,0,146321.744,11749.3223,9999.99924
298,1.17493232,0,3.004998e-06,4.76493816e-07,0,0,0.0255905502,1.41410078e-07,0,0,-3.49129935e-35,2.63237285e-17,-1.64786512e-44,-6.1676644e-40,0,0.772633835,1.69331654e-74,-4.05395543e-36,-2.19096127e-38,-3.02553204e-36,-2.57122112e-38,1.70758385e-15,8.93110169e-22,0.201770619,1.37302332e-06,2.19775988e-14,0,0,0,146373.595,11749.3223,9999.99924
298,1.17493232,0,3.00496568e-06,4.76544584e-07,0,0,0.0255905502,1.414121e-07,0,0,-3.49046192e-35,2.59962021e-17,-1.62657792e-44,-6.07386166e-40,0,0.772633835,1.80128494e-74,-4.06481564e-36,-2.16588495e-38,-3.02401329e-36,-2.58434679e-38,1.69754e-15,8.63537267e-22,0.201770619,1.37299988e-06,2.14342266e-14,0,0,0,146425.445,11749.3223,9999.99924
298,1.17493232,0,3.00493418e-06,4.76594088e-07,0,0,0.0255905502,1.41413959e-07,0,0,-3.48961841e-35,2.56682083e-17,-1.60530633e-44,-5.98124879e-40,0,0.772633835,1.91762365e-74,-4.07567324e-36,-2.1406596e-38,-3.02254016e-36,-2.59786344e-38,1.68739771e-15,8.34473002e-22,0.201770619,1.37297718e-06,2.08968919e-14,0,0,0,146477.295,11749.3223,9999.99924
298,1.17493232,0,3.00490346e-06,4.76642342e-07,0,0,0.0255905502,1.41415659e-07,0,0,-3.4887689e-35,2.53397559e-17,-1.58404969e-44,-5.88982872e-40,0,0.772633835,2.0430848e-74,-4.0865282e-36,-2.11528247e-38,-3.021112e-36,-2.61178478e-38,1.6771549e-15,8.05919414e-22,0.201770619,1.37295521e-06,2.03656382e-14,0,0,0,146529.146,11749.3223,9999.99924
298,1.17493232,0,3.00487354e-06,4.7668936e-07,0,0,0.0255905502,1.41417206e-07,0,0,-3.48791346e-35,2.50108539e-17,-1.56280731e-44,-5.79960455e-40,0,0.772633835,2.17851811e-74,-4.09738051e-36,-2.08975086e-38,-3.01972814e-36,-2.62612528e-38,1.6668094e-15,7.77878451e-22,0.201770619,1.37293396e-06,1.98405081e-14,0,0,0,146580.996,11749.3223,9999.99924
298,1.17493232,0,3.00484439e-06,4.76735157e-07,0,0,0.0255905502,1.41418603e-07,0,0,-3.48705219e-35,2.46815113e-17,-1.54157857e-44,-5.71057951e-40,0,0.772633835,2.32484409e-74,-4.10823014e-36,-2.06406211e-38,-3.01838792e-36,-2.64090016e-38,1.65635899e-15,7.50351964e-22,0.201770619,1.37291341e-06,1.93215442e-14,0,0,0,146632.847,11749.3223,9999.99924
298,1.17493232,0,3.00481601e-06,4.76779747e-07,0,0,0.0255905502,1.41419856e-07,0,0,-3.48618516e-35,2.43517374e-17,-1.52036285e-44,-5.622757e-40,0,0.772633835,2.46534559e-74,-4.11907709e-36,-2.0382136e-38,-3.01709065e-36,-2.6561255e-38,1.64580135e-15,7.23341703e-22,0.201770619,1.37289355e-06,1.88087885e-14,0,0,0,146684.697,11749.3223,9999.99924
298,1.17493232,0,3.00478839e-06,4.76823144e-07,0,0,0.0255905502,1.41420969e-07,0,0,-3.48531247e-35,2.40215418e-17,-1.49915954e-44,-5.53614054e-40,0,0.772633835,2.63519507e-74,-4.12992134e-36,-2.01220279e-38,-3.01583566e-36,-2.67181827e-38,1.63513411e-15,6.96849313e-22,0.201770619,1.37287437e-06,1.83022826e-14,0,0,0,146736.547,11749.3223,9999.99924
298,1.17493232,0,3.00476152e-06,4.76865364e-07,0,0,0.0255905502,1.41421947e-07,0,0,-3.48443419e-35,2.36909342e-17,-1.47796809e-44,-5.45073384e-40,0,0.772633835,2.82177565e-74,-4.14076286e-36,-1.98602719e-38,-3.01462224e-36,-2.68799639e-38,1.62435482e-15,6.70876332e-22,0.201770619,1.37285586e-06,1.78020675e-14,0,0,0,146788.398,11749.3223,9999.99924
298,1.17493232,0,3.00473539e-06,4.7690642e-07,0,0,0.0255905502,1.41422794e-07,0,0,-3.4835504e-35,2.33599243e-17,-1.45678794e-44,-5.36654073e-40,0,0.772633835,3.02183897e-74,-4.15160164e-36,-1.95968439e-38,-3.0134497e-36,-2.70467879e-38,1.61346095e-15,6.45424181e-22,0.201770619,1.372838e-06,1.73081839e-14,0,0,0,146840.248,11749.3223,9999.99924
298,1.17493232,0,3.00470999e-06,4.76946329e-07,0,0,0.0255905502,1.41423515e-07,0,0,-3.4826612e-35,2.30285223e-17,-1.43561857e-44,-5.2835652e-40,0,0.772633835,3.23907157e-74,-4.16243766e-36,-1.93317206e-38,-3.01231733e-36,-2.72188552e-38,1.60244987e-15,6.20494165e-22,0.201770619,1.37282079e-06,1.6820672e-14,0,0,0,146892.098,11749.3223,9999.99924
298,1.17493232,0,3.00468531e-06,4.76985105e-07,0,0,0.0255905502,1.41424114e-07,0,0,-3.48176666e-35,2.26967386e-17,-1.41445949e-44,-5.20181139e-40,0,0.772633835,3.47521048e-74,-4.1732709e-36,-1.90648796e-38,-3.0112244e-36,-2.73963777e-38,1.59131888e-15,5.96087465e-22,0.201770619,1.3728042e-06,1.63395713e-14,0,0,0,146943.949,11749.3223,9999.99924
298,1.17493232,0,3.00466134e-06,4.77022762e-07,0,0,0.0255905502,1.41424596e-07,0,0,-3.48086687e-35,2.23645835e-17,-1.39331021e-44,-5.12128356e-40,0,0.772633835,3.73219357e-74,-4.18410136e-36,-1.87962995e-38,-3.01017018e-36,-2.75795799e-38,1.58006518e-15,5.72205131e-22,0.201770619,1.37278823e-06,1.5864921e-14,0,0,0,146995.799,11749.3223,9999.99924
298,1.17493232,0,3.00463808e-06,4.77059317e-07,0,0,0.0255905502,1.41424965e-07,0,0,-3.47996192e-35,2.20320679e-17,-1.3721703e-44,-5.04198613e-40,0,0.772633835,4.01217099e-74,-4.19492901e-36,-1.85259599e-38,-3.00915392e-36,-2.77687e-38,1.5686859e-15,5.48848081e-22,0.201770619,1.37277287e-06,1.53967597e-14,0,0,0,147047.65,11749.3223,9999.99924
298,1.17493232,0,3.0046155e-06,4.77094785e-07,0,0,0.0255905502,1.41425227e-07,0,0,-3.47905188e-35,2.16992028e-17,-1.35103933e-44,-4.96392367e-40,0,0.772633835,4.31756102e-74,-4.20575383e-36,-1.82538417e-38,-3.00817488e-36,-2.79639905e-38,1.55717802e-15,5.26017092e-22,0.201770619,1.3727581e-06,1.49351254e-14,0,0,0,147099.5,11749.3223,9999.99924
298,1.17493232,0,3.00459361e-06,4.7712918e-07,0,0,0.0255905502,1.41425385e-07,0,0,-3.47813684e-35,2.13659993e-17,-1.32991691e-44,-4.88710085e-40,0,0.772633835,4.65106784e-74,-4.21657582e-36,-1.79799271e-38,-3.00723227e-36,-2.81657196e-38,1.54553847e-15,5.03712795e-22,0.201770619,1.37274391e-06,1.44800555e-14,0,0,0,147151.35,11749.3223,9999.99924
298,1.17493232,0,3.00457239e-06,4.77162518e-07,0,0,0.0255905502,1.41425445e-07,0,0,-3.47721688e-35,2.10324688e-17,-1.30880267e-44,-4.81152251e-40,0,0.772633835,5.01572826e-74,-4.22739495e-36,-1.77041997e-38,-3.00632531e-36,-2.8374172e-38,1.53376405e-15,4.81935669e-22,0.201770619,1.37273028e-06,1.40315869e-14,0,0,0,147203.201,11749.3223,9999.99924
298,1.17493232,0,3.00455184e-06,4.77194815e-07,0,0,0.0255905502,1.4142541e-07,0,0,-3.47629209e-35,2.06986232e-17,-1.28769628e-44,-4.73719359e-40,0,0.772633835,5.45079645e-74,-4.23821121e-36,-1.74266449e-38,-3.00545319e-36,-2.85896509e-38,1.52185143e-15,4.60686032e-22,0.201770619,1.37271721e-06,1.35897559e-14,0,0,0,147255.051,11749.3223,9999.99924
298,1.17493232,0,3.00453193e-06,4.77226087e-07,0,0,0.0255905502,1.41425286e-07,0,0,-3.47536255e-35,2.03644744e-17,-1.26659742e-44,-4.66411918e-40,0,0.772633835,5.846775e-74,-4.24902459e-36,-1.71472494e-38,-3.0046151e-36,-2.88124787e-38,1.50979721e-15,4.3996404e-22,0.201770619,1.37270468e-06,1.3154598e-14,0,0,0,147306.901,11749.3223,9999.99924
298,1.17493232,0,3.00451267e-06,4.77256348e-07,0,0,0.0255905502,1.41425077e-07,0,0,-3.47442834e-35,2.00300346e-17,-1.24550582e-44,-4.59230447e-40,0,0.772633835,6.30247706e-74,-4.25983506e-36,-1.68660023e-38,-3.00381021e-36,-2.90429991e-38,1.49759781e-15,4.19769674e-22,0.201770619,1.37269268e-06,1.27261482e-14,0,0,0,147358.752,11749.3223,9999.99924
298,1.17493232,0,3.00449405e-06,4.77285615e-07,0,0,0.0255905502,1.41424786e-07,0,0,-3.47348956e-35,1.96953163e-17,-1.22442123e-44,-4.52175478e-40,0,0.772633835,6.82832133e-74,-4.27064263e-36,-1.65828944e-38,-3.00303763e-36,-2.92815785e-38,1.48524958e-15,4.00102734e-22,0.201770619,1.37268119e-06,1.23044408e-14,0,0,0,147410.602,11749.3223,9999.99924
298,1.17493232,0,3.00447604e-06,4.77313904e-07,0,0,0.0255905502,1.4142442e-07,0,0,-3.47254627e-35,1.93603324e-17,-1.20334343e-44,-4.45247553e-40,0,0.772633835,7.40690882e-74,-4.28144727e-36,-1.62979189e-38,-3.00229651e-36,-2.9528608e-38,1.47274869e-15,3.80962835e-22,0.201770619,1.37267021e-06,1.18895095e-14,0,0,0,147462.452,11749.3223,9999.99924
298,1.17493232,0,3.00445865e-06,4.7734123e-07,0,0,0.0255905502,1.41423982e-07,0,0,-3.47159857e-35,1.9025096e-17,-1.18227223e-44,-4.38447226e-40,0,0.772633835,8.04465443e-74,-4.29224896e-36,-1.60110715e-38,-3.00158593e-36,-2.97845057e-38,1.46009119e-15,3.62349393e-22,0.201770619,1.37265972e-06,1.14813872e-14,0,0,0,147514.303,11749.3223,9999.99924
298,1.17493232,0,3.00444186e-06,4.77367609e-07,0,0,0.0255905502,1.41423476e-07,0,0,-3.47064654e-35,1.86896205e-17,-1.16120747e-44,-4.31775057e-40,0,0.772633835,8.74874278e-74,-4.3030477e-36,-1.57223506e-38,-3.00090495e-36,-3.00497186e-38,1.447273e-15,3.44261622e-22,0.201770619,1.3726497e-06,1.10801061e-14,0,0,0,147566.153,11749.3223,9999.99924
298,1.17493232,0,3.00442566e-06,4.77393058e-07,0,0,0.0255905502,1.41422907e-07,0,0,-3.46969027e-35,1.83539197e-17,-1.14014904e-44,-4.2523162e-40,0,0.772633835,9.52727635e-74,-4.31384347e-36,-1.54317574e-38,-3.00025262e-36,-3.03247253e-38,1.43428986e-15,3.26698522e-22,0.201770619,1.37264016e-06,1.06856975e-14,0,0,0,147618.004,11749.3223,9999.99924
298,1.17493232,0,3.00441005e-06,4.77417593e-07,0,0,0.0255905502,1.41422279e-07,0,0,-3.46872983e-35,1.80180077e-17,-1.11909686e-44,-4.18817492e-40,0,0.772633835,1.03895084e-73,-4.32463626e-36,-1.51392965e-38,-2.99962795e-36,-3.0610039e-38,1.42113736e-15,3.09658871e-22,0.201770619,1.37263106e-06,1.02981923e-14,0,0,0,147669.854,11749.3223,9999.99924
298,1.17493232,0,3.004395e-06,4.77441229e-07,0,0,0.0255905502,1.41421597e-07,0,0,-3.46776531e-35,1.76818991e-17,-1.09805087e-44,-4.12533261e-40,0,0.772633835,1.13459867e-73,-4.33542606e-36,-1.48449758e-38,-2.99902991e-36,-3.09062102e-38,1.40781094e-15,2.93141218e-22,0.201770619,1.37262241e-06,9.91762035e-15,0,0,0,147721.704,11749.3223,9999.99924
298,1.17493232,0,3.00438052e-06,4.77463984e-07,0,0,0.0255905502,1.41420865e-07,0,0,-3.4667968e-35,1.73456086e-17,-1.07701106e-44,-4.06379518e-40,0,0.772633835,1.24088241e-73,-4.34621285e-36,-1.45488071e-38,-2.99845743e-36,-3.12138306e-38,1.39430585e-15,2.77143867e-22,0.201770619,1.37261418e-06,9.5440107e-15,0,0,0,147773.555,11749.3223,9999.99924
298,1.17493232,0,3.00436659e-06,4.77485872e-07,0,0,0.0255905502,1.41420087e-07,0,0,-3.46582438e-35,1.70091515e-17,-1.05597747e-44,-4.0035686e-40,0,0.772633835,1.35918999e-73,-4.35699662e-36,-1.42508062e-38,-2.99790943e-36,-3.15335366e-38,1.38061716e-15,2.61664875e-22,0.201770619,1.37260637e-06,9.17739168e-15,0,0,0,147825.405,11749.3223,9999.99924
298,1.17493232,0,3.0043532e-06,4.77506912e-07,0,0,0.0255905502,1.41419268e-07,0,0,-3.46484813e-35,1.66725436e-17,-1.03495015e-44,-3.94465888e-40,0,0.772633835,1.47167132e-73,-4.36777736e-36,-1.39509935e-38,-2.99738475e-36,-3.18660134e-38,1.36673974e-15,2.46702034e-22,0.201770619,1.37259896e-06,8.81779073e-15,0,0,0,147877.255,11749.3223,9999.99924
298,1.17493232,0,3.00434034e-06,4.77527118e-07,0,0,0.0255905502,1.4141841e-07,0,0,-3.46386814e-35,1.6335801e-17,-1.01392923e-44,-3.88707203e-40,0,0.772633835,1.63097489e-73,-4.37855506e-36,-1.36493941e-38,-2.99688221e-36,-3.22120003e-38,1.35266829e-15,2.32252865e-22,0.201770619,1.37259194e-06,8.46523444e-15,0,0,0,147929.106,11749.3223,9999.99924
298,1.17493232,0,3.004328e-06,4.77546509e-07,0,0,0.0255905502,1.41417519e-07,0,0,-3.46288449e-35,1.59989404e-17,-9.9291485e-45,-3.83081408e-40,0,0.772633835,1.79713227e-73,-4.3893297e-36,-1.33460384e-38,-2.99640054e-36,-3.25722954e-38,1.33839728e-15,2.18314607e-22,0.201770619,1.3725853e-06,8.11974852e-15,0,0,0,147980.956,11749.3223,9999.99924
298,1.17493232,0,3.00431617e-06,4.775651e-07,0,0,0.0255905502,1.41416599e-07,0,0,-3.46189727e-35,1.56619789e-17,-9.71907224e-45,-3.77589101e-40,0,0.772633835,1.98145705e-73,-4.40010127e-36,-1.30409627e-38,-2.99593847e-36,-3.29477619e-38,1.32392096e-15,2.04884201e-22,0.201770619,1.37257902e-06,7.78135778e-15,0,0,0,148032.807,11749.3223,9999.99924
298,1.17493232,0,3.00430483e-06,4.77582907e-07,0,0,0.0255905502,1.41415653e-07,0,0,-3.46090655e-35,1.53249343e-17,-9.50906605e-45,-3.72230879e-40,0,0.772633835,2.18868264e-73,-4.41086977e-36,-1.27342093e-38,-2.99549461e-36,-3.33393344e-38,1.30923336e-15,1.91958283e-22,0.201770619,1.3725731e-06,7.45008613e-15,0,0,0,148084.657,11749.3223,9999.99924
298,1.17493232,0,3.00429399e-06,4.77599949e-07,0,0,0.0255905502,1.41414685e-07,0,0,-3.45991243e-35,1.4987825e-17,-9.29913298e-45,-3.67007333e-40,0,0.772633835,2.42206591e-73,-4.42163518e-36,-1.24258273e-38,-2.99506753e-36,-3.37480267e-38,1.29432826e-15,1.79533169e-22,0.201770619,1.37256752e-06,7.12595653e-15,0,0,0,148136.507,11749.3223,9999.99924
298,1.17493232,0,3.00428362e-06,4.7761624e-07,0,0,0.0255905502,1.414137e-07,0,0,-3.45891499e-35,1.465067e-17,-9.0892767e-45,-3.61919041e-40,0,0.772633835,2.68548724e-73,-4.4323975e-36,-1.21158731e-38,-2.99465573e-36,-3.41749398e-38,1.27919922e-15,1.67604844e-22,0.201770619,1.37256226e-06,6.80899099e-15,0,0,0,148188.358,11749.3223,9999.99924
298,1.17493232,0,3.00427371e-06,4.77631799e-07,0,0,0.0255905502,1.414127e-07,0,0,-3.45791431e-35,1.43134891e-17,-8.87950144e-45,-3.56966575e-40,0,0.772633835,2.98348422e-73,-4.4431567e-36,-1.18044109e-38,-2.99425761e-36,-3.46212716e-38,1.26383949e-15,1.56168949e-22,0.201770619,1.37255733e-06,6.49921057e-15,0,0,0,148240.208,11749.3223,9999.99924
298,1.17493232,0,3.00426427e-06,4.77646642e-07,0,0,0.0255905502,1.4141169e-07,0,0,-3.45691048e-35,1.39763027e-17,-8.66981213e-45,-3.52150486e-40,0,0.772633835,3.32138492e-73,-4.45391279e-36,-1.14915137e-38,-2.99387148e-36,-3.50883275e-38,1.24824208e-15,1.45220765e-22,0.201770619,1.37255269e-06,6.19663535e-15,0,0,0,148292.058,11749.3223,9999.99924
